inningNumber,overNumber,ballNumber,ballDateTime,battingPlayer,nonStrikeBattingPlayer,bowlerPlayer,runs,runsScored,runsConceded,extras,battingFeetId,battingConnectionId,battingShotTypeId,bowlingFromId,bowlingTypeId,bowlingHandId,bowlingDetailId,fieldingPosition,lengthTypeId,lineTypeId,referralOutcomeId,outcomeId,appealDismissalTypeId
2,72,5,2025-06-22,Jamie Smith,Harry Brook,Shardul Thakur,0,0.0,0.0,0,FrontFoot,,Drive,Over,Fast,Right,NoMovement,Extra Cover,LengthBall,Wide Outside Off Stump,NotReferred,Null,NotOut
2,72,6,2025-06-22,Jamie Smith,Harry Brook,Shardul Thakur,1,1.0,1.0,0,DownTheTrack,,Drive,Over,Fast,Right,NoMovement,Deep Backward Point,LengthBall,Wide Outside Off Stump,NotReferred,Null,NotOut
2,73,1,2025-06-22,Jamie Smith,Harry Brook,Ravindra Jadeja,0,0.0,0.0,0,FrontFoot,,ForwardDefensive,Round,Orthodox,Left,StockBall,Bowler,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,73,2,2025-06-22,Jamie Smith,Harry Brook,Ravindra Jadeja,1,1.0,1.0,0,BackFoot,,Drive,Round,Orthodox,Left,StockBall,Deep Cover,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,73,3,2025-06-22,Harry Brook,Jamie Smith,Ravindra Jadeja,1,1.0,1.0,0,BackFoot,,Drive,Round,Orthodox,Left,StockBall,Cover,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,73,4,2025-06-22,Jamie Smith,Harry Brook,Ravindra Jadeja,1,1.0,1.0,0,BackFoot,MisTimed,Flick,Round,Orthodox,Left,StockBall,Mid On,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,73,5,2025-06-22,Harry Brook,Jamie Smith,Ravindra Jadeja,0,0.0,0.0,0,FrontFoot,,ForwardDefensive,Round,Orthodox,Left,StockBall,Silly Mid Off,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,73,6,2025-06-22,Harry Brook,Jamie Smith,Ravindra Jadeja,0,0.0,0.0,0,FrontFoot,,ForwardDefensive,Round,Orthodox,Left,StockBall,Short Extra Cover,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,74,1,2025-06-22,Jamie Smith,Harry Brook,Jasprit Bumrah,0,0.0,0.0,0,FrontFoot,MisTimed,Flick,Over,Fast,Right,NoMovement,Mid On,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,74,2,2025-06-22,Jamie Smith,Harry Brook,Jasprit Bumrah,2,0.0,0.0,2,FrontFoot,HitPad,Glance,Over,Fast,Right,NoMovement,Fine Leg,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,74,3,2025-06-22,Jamie Smith,Harry Brook,Jasprit Bumrah,0,0.0,0.0,0,FrontFoot,,ForwardDefensive,Over,Fast,Right,NoMovement,Bowler,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,74,4,2025-06-22,Jamie Smith,Harry Brook,Jasprit Bumrah,0,0.0,0.0,0,BackFoot,,Pushed,Over,Fast,Right,NoMovement,Backward Point,LengthBall,Wide Outside Off Stump,NotReferred,Null,NotOut
2,74,5,2025-06-22,Jamie Smith,Harry Brook,Jasprit Bumrah,0,0.0,0.0,0,FrontFoot,Left,ShouldersArms,Over,Fast,Right,ReverseSwingOut,Wicketkeeper,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,74,6,2025-06-22,Jamie Smith,Harry Brook,Jasprit Bumrah,4,4.0,4.0,0,FrontFoot,WellTimed,Drive,Over,Fast,Right,NoMovement,Deep Cover,LengthBall,Wide Outside Off Stump,NotReferred,Null,NotOut
2,75,1,2025-06-22,Harry Brook,Jamie Smith,Ravindra Jadeja,0,0.0,0.0,0,FrontFoot,MisTimed,Worked,Round,Orthodox,Left,StockBall,Short Mid Wicket,LengthBall,LegStump,NotReferred,Null,NotOut
2,75,2,2025-06-22,Harry Brook,Jamie Smith,Ravindra Jadeja,1,1.0,1.0,0,FrontFoot,,Drive,Round,Orthodox,Left,StockBall,Deep Point,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,75,3,2025-06-22,Jamie Smith,Harry Brook,Ravindra Jadeja,0,0.0,0.0,0,FrontFoot,,ForwardDefensive,Round,Orthodox,Left,StockBall,Bowler,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,75,4,2025-06-22,Jamie Smith,Harry Brook,Ravindra Jadeja,1,1.0,1.0,0,BackFoot,,Drive,Round,Orthodox,Left,StockBall,Deep Cover,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,75,5,2025-06-22,Harry Brook,Jamie Smith,Ravindra Jadeja,1,1.0,1.0,0,FrontFoot,,Flick,Round,Orthodox,Left,StockBall,Deep Backward Square Leg,LengthBall,LegStump,NotReferred,Null,NotOut
2,75,6,2025-06-22,Jamie Smith,Harry Brook,Ravindra Jadeja,0,0.0,0.0,0,FrontFoot,,ForwardDefensive,Round,Orthodox,Left,StockBall,Bowler,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,76,1,2025-06-22,Harry Brook,Jamie Smith,Jasprit Bumrah,4,0.0,0.0,4,BackFoot,HitPad,Glance,Over,Fast,Right,NoMovement,Fine Leg,BackOfALength,OutsideOff,NotReferred,Null,NotOut
2,76,2,2025-06-22,Harry Brook,Jamie Smith,Jasprit Bumrah,0,0.0,0.0,0,FrontFoot,,Drive,Over,Fast,Right,OffCutter,Short Extra Cover,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,76,3,2025-06-22,Harry Brook,Jamie Smith,Jasprit Bumrah,0,0.0,0.0,0,BackFoot,Missed,UpperCut,Over,Fast,Right,NoMovement,Wicketkeeper,BackOfALength,Wide Outside Off Stump,NotReferred,Null,NotOut
2,76,4,2025-06-22,Harry Brook,Jamie Smith,Jasprit Bumrah,3,3.0,3.0,0,FrontFoot,WellTimed,Flick,Over,Fast,Right,NoMovement,Deep Mid Wicket,HalfVolley,MiddleStump,NotReferred,Null,NotOut
2,76,5,2025-06-22,Jamie Smith,Harry Brook,Jasprit Bumrah,1,1.0,1.0,0,BackFoot,,Pull,Over,Fast,Right,NoMovement,Fine Leg,BackOfALength,Wide Outside Off Stump,NotReferred,Null,NotOut
2,76,6,2025-06-22,Harry Brook,Jamie Smith,Jasprit Bumrah,0,0.0,0.0,0,FrontFoot,MisTimed,Drive,Over,Fast,Right,NoMovement,Mid Off,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,77,1,2025-06-22,Jamie Smith,Harry Brook,Prasidh Krishna,1,1.0,1.0,0,BackFoot,,Steer,Over,Fast,Right,NoMovement,Backward Point,Short,Wide Outside Off Stump,NotReferred,Null,NotOut
2,77,2,2025-06-22,Harry Brook,Jamie Smith,Prasidh Krishna,2,2.0,2.0,0,BacksAway,MisTimed,Cut,Over,Fast,Right,NoMovement,Long Off,BackOfALength,OutsideOff,NotReferred,Null,NotOut
2,77,3,2025-06-22,Harry Brook,Jamie Smith,Prasidh Krishna,1,1.0,1.0,0,BackFoot,,Pull,Over,Fast,Right,NoMovement,Deep Mid Wicket,Short,OutsideOff,NotReferred,Null,NotOut
2,77,4,2025-06-22,Jamie Smith,Harry Brook,Prasidh Krishna,0,0.0,0.0,0,BackFoot,Left,Leave,Over,Fast,Right,NoMovement,Wicketkeeper,Short,OutsideOff,NotReferred,Null,NotOut
2,77,5,2025-06-22,Jamie Smith,Harry Brook,Prasidh Krishna,4,4.0,4.0,0,BackFoot,WellTimed,Pull,Over,Fast,Right,NoMovement,Deep Mid Wicket,BackOfALength,Wide Outside Off Stump,NotReferred,Null,NotOut
2,77,6,2025-06-22,Jamie Smith,Harry Brook,Prasidh Krishna,0,0.0,0.0,0,BackFoot,Left,Leave,Over,Fast,Right,NoMovement,Wicketkeeper,Short,OutsideOff,NotReferred,Null,NotOut
2,78,1,2025-06-22,Harry Brook,Jamie Smith,Ravindra Jadeja,4,4.0,4.0,0,MovesInfront,WellTimed,Scoop,Round,Orthodox,Left,StockBall,Fine Leg,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,78,2,2025-06-22,Harry Brook,Jamie Smith,Ravindra Jadeja,0,0.0,0.0,0,FrontFoot,HitPad,Flick,Round,Orthodox,Left,StockBall,Backward Point,LengthBall,LegStump,NotReferred,NotOut1stUmpire,Lbw
2,78,3,2025-06-22,Harry Brook,Jamie Smith,Ravindra Jadeja,0,0.0,0.0,0,BackFoot,,Pushed,Round,Orthodox,Left,StockBall,Short Extra Cover,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,78,4,2025-06-22,Harry Brook,Jamie Smith,Ravindra Jadeja,2,2.0,2.0,0,FrontFoot,,Cut,Round,Orthodox,Left,StockBall,Deep Backward Point,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,78,5,2025-06-22,Harry Brook,Jamie Smith,Ravindra Jadeja,0,0.0,0.0,0,FrontFoot,,ForwardDefensive,Round,Orthodox,Left,StockBall,Silly Mid On,LengthBall,OffStump,NotReferred,Null,NotOut
2,78,6,2025-06-22,Harry Brook,Jamie Smith,Ravindra Jadeja,2,2.0,2.0,0,FrontFoot,WellTimed,Drive,Round,Orthodox,Left,StockBall,Deep Cover,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,79,1,2025-06-22,Jamie Smith,Harry Brook,Prasidh Krishna,6,6.0,6.0,0,BackFoot,Middled,Pull,Over,Fast,Right,NoMovement,Deep Backward Square Leg,Short,Wide Outside Off Stump,NotReferred,Null,NotOut
2,79,2,2025-06-22,Jamie Smith,Harry Brook,Prasidh Krishna,0,0.0,0.0,0,BackFoot,Missed,Pull,Over,Fast,Right,NoMovement,Wicketkeeper,Short,Wide Outside Off Stump,NotOutReviewLost,NotOut2ndUmpire,Caught
2,79,3,2025-06-22,Jamie Smith,Harry Brook,Prasidh Krishna,0,0.0,0.0,0,BackFoot,MisTimed,Pull,Over,Fast,Right,NoMovement,Deep Square Leg,Short,Wide Outside Off Stump,NotReferred,Out3rdUmpire,NotOut
2,79,4,2025-06-22,Chris Woakes,Harry Brook,Prasidh Krishna,0,0.0,0.0,0,BackFoot,HitPad,Flick,Over,Fast,Right,NoMovement,Leg Slip,BackOfALength,OutsideOff,NotReferred,Null,NotOut
2,79,5,2025-06-22,Chris Woakes,Harry Brook,Prasidh Krishna,1,1.0,1.0,0,BackFoot,,Pull,Over,Fast,Right,NoMovement,Deep Backward Square Leg,Short,OutsideOff,NotReferred,Null,NotOut
2,79,6,2025-06-22,Harry Brook,Chris Woakes,Prasidh Krishna,0,0.0,0.0,0,BackFoot,,BackwardDefensive,Over,Fast,Right,NoMovement,Short Leg,Short,OutsideOff,NotReferred,Null,NotOut
2,80,1,2025-06-22,Chris Woakes,Harry Brook,Jasprit Bumrah,0,0.0,0.0,0,FrontFoot,Missed,ForwardDefensive,Over,Fast,Right,AwaySwinger,Wicketkeeper,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,80,2,2025-06-22,Chris Woakes,Harry Brook,Jasprit Bumrah,0,0.0,0.0,0,BackFoot,,Pushed,Over,Fast,Right,AwaySwinger,Short Extra Cover,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,80,3,2025-06-22,Chris Woakes,Harry Brook,Jasprit Bumrah,0,0.0,0.0,0,BackFoot,PlayAndMissLegSide,Glance,Over,Fast,Right,InSwinger,Wicketkeeper,BackOfALength,OutsideOff,NotReferred,Null,NotOut
2,80,4,2025-06-22,Chris Woakes,Harry Brook,Jasprit Bumrah,0,0.0,0.0,0,FrontFoot,HitPad,Flick,Over,Fast,Right,InSwinger,Silly Mid On,HalfVolley,MiddleStump,NotReferred,NotOut1stUmpire,Lbw
2,80,5,2025-06-22,Chris Woakes,Harry Brook,Jasprit Bumrah,0,0.0,0.0,0,FrontFoot,PlayAndMissLegSide,Glance,Over,Fast,Right,InSwinger,Wicketkeeper,LengthBall,OffStump,NotReferred,Null,NotOut
2,80,6,2025-06-22,Chris Woakes,Harry Brook,Jasprit Bumrah,0,0.0,0.0,0,FrontFoot,Left,ShouldersArms,Over,Fast,Right,AwaySwinger,Wicketkeeper,LengthBall,Wide Outside Off Stump,NotReferred,Null,NotOut
2,81,1,2025-06-22,Harry Brook,Chris Woakes,Mohammed Siraj,0,0.0,0.0,0,DownTheTrack,Left,Leave,Over,Fast,Right,AwaySwinger,Wicketkeeper,BackOfALength,Wide Outside Off Stump,NotReferred,Null,NotOut
2,81,2,2025-06-22,Harry Brook,Chris Woakes,Mohammed Siraj,0,0.0,0.0,0,FrontFoot,ThickEdge,ForwardDefensive,Over,Fast,Right,AwaySwinger,Backward Point,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,81,3,2025-06-22,Harry Brook,Chris Woakes,Mohammed Siraj,0,0.0,0.0,0,FrontFoot,,ForwardDefensive,Over,Fast,Right,AwaySwinger,Bowler,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,81,4,2025-06-22,Harry Brook,Chris Woakes,Mohammed Siraj,0,0.0,0.0,0,FrontFoot,Missed,Drive,Over,Fast,Right,AwaySwinger,Wicketkeeper,LengthBall,Wide Outside Off Stump,NotReferred,Null,NotOut
2,81,5,2025-06-22,Harry Brook,Chris Woakes,Mohammed Siraj,2,2.0,2.0,0,FrontFoot,,Worked,Over,Fast,Right,InSwinger,Mid Wicket,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,81,6,2025-06-22,Harry Brook,Chris Woakes,Mohammed Siraj,0,0.0,0.0,0,FrontFoot,InsideEdge,Drive,Over,Fast,Right,InSwinger,Short Mid Wicket,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,82,1,2025-06-22,Chris Woakes,Harry Brook,Jasprit Bumrah,4,0.0,0.0,4,FrontFoot,Missed,Drive,Over,Fast,Right,AwaySwinger,Third Man,LengthBall,Wide Outside Off Stump,NotReferred,Null,NotOut
2,82,2,2025-06-22,Chris Woakes,Harry Brook,Jasprit Bumrah,0,0.0,0.0,0,FrontFoot,Left,ShouldersArms,Over,Fast,Right,AwaySwinger,Wicketkeeper,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,82,3,2025-06-22,Chris Woakes,Harry Brook,Jasprit Bumrah,0,0.0,0.0,0,BackFoot,,Pushed,Over,Fast,Right,AwaySwinger,Short Extra Cover,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,82,4,2025-06-22,Chris Woakes,Harry Brook,Jasprit Bumrah,0,0.0,0.0,0,FrontFoot,HitPad,Glance,Over,Fast,Right,NoMovement,Wicketkeeper,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,82,5,2025-06-22,Chris Woakes,Harry Brook,Jasprit Bumrah,0,0.0,0.0,0,BackFoot,Left,Leave,Over,Fast,Right,NoMovement,Wicketkeeper,Short,Wide Outside Off Stump,NotReferred,Null,NotOut
2,82,6,2025-06-22,Chris Woakes,Harry Brook,Jasprit Bumrah,0,0.0,0.0,0,BackFoot,,Worked,Over,Fast,Right,NoMovement,Short Mid Wicket,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,83,1,2025-06-22,Harry Brook,Chris Woakes,Mohammed Siraj,0,0.0,0.0,0,BackFoot,,Dropped,Over,Fast,Right,NoMovement,Backward Point,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,83,2,2025-06-22,Harry Brook,Chris Woakes,Mohammed Siraj,4,4.0,4.0,0,FrontFoot,Middled,Slog,Over,Fast,Right,InSwinger,Long On,HalfVolley,OutsideOff,NotReferred,Null,NotOut
2,83,3,2025-06-22,Harry Brook,Chris Woakes,Mohammed Siraj,4,4.0,4.0,0,FrontFoot,WellTimed,Cut,Over,Fast,Right,AwaySwinger,Deep Cover,LengthBall,Wide Outside Off Stump,NotReferred,Null,NotOut
2,83,4,2025-06-22,Harry Brook,Chris Woakes,Mohammed Siraj,2,2.0,2.0,0,DownTheTrack,MisTimed,Slog,Over,Fast,Right,AwaySwinger,Mid On,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,83,5,2025-06-22,Harry Brook,Chris Woakes,Mohammed Siraj,0,0.0,0.0,0,FrontFoot,InsideEdge,Pushed,Over,Fast,Right,InSwinger,Backward Point,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,83,6,2025-06-22,Harry Brook,Chris Woakes,Mohammed Siraj,1,1.0,1.0,0,FrontFoot,,Drive,Over,Fast,Right,AwaySwinger,Deep Backward Point,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,84,1,2025-06-22,Harry Brook,Chris Woakes,Jasprit Bumrah,0,0.0,0.0,0,BackFoot,PlayAndMissLegSide,Glance,Over,Fast,Right,InSwinger,Wicketkeeper,BackOfALength,OutsideOff,NotReferred,Null,NotOut
2,84,2,2025-06-22,Harry Brook,Chris Woakes,Jasprit Bumrah,0,0.0,0.0,0,FrontFoot,MisTimed,Worked,Over,Fast,Right,InSwinger,Short Mid Wicket,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,84,3,2025-06-22,Harry Brook,Chris Woakes,Jasprit Bumrah,0,0.0,0.0,0,FrontFoot,MisTimed,ForwardDefensive,Over,Fast,Right,InSwinger,Silly Mid On,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,84,4,2025-06-22,Harry Brook,Chris Woakes,Jasprit Bumrah,1,1.0,1.0,0,FrontFoot,MisTimed,Pushed,Over,Fast,Right,NoMovement,Point,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,84,5,2025-06-22,Chris Woakes,Harry Brook,Jasprit Bumrah,1,0.0,0.0,1,FrontFoot,HitPad,Worked,Over,Fast,Right,InSwinger,Backward Square Leg,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,84,6,2025-06-22,Harry Brook,Chris Woakes,Jasprit Bumrah,1,1.0,1.0,0,BackFoot,MisTimed,Steer,Over,Fast,Right,NoMovement,Fourth Slip,BackOfALength,Wide Outside Off Stump,NotReferred,Null,NotOut
2,85,1,2025-06-22,Harry Brook,Chris Woakes,Mohammed Siraj,0,0.0,0.0,0,FrontFoot,Missed,Drive,Over,Fast,Right,AwaySwinger,Wicketkeeper,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,85,2,2025-06-22,Harry Brook,Chris Woakes,Mohammed Siraj,2,2.0,2.0,0,BackFoot,,Worked,Over,Fast,Right,InSwinger,Deep Mid Wicket,BackOfALength,OutsideOff,NotReferred,Null,NotOut
2,85,3,2025-06-22,Harry Brook,Chris Woakes,Mohammed Siraj,6,6.0,6.0,0,FrontFoot,Middled,Slog,Over,Fast,Right,InSwinger,Long On,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,85,4,2025-06-22,Harry Brook,Chris Woakes,Mohammed Siraj,2,2.0,2.0,0,FrontFoot,,Worked,Over,Fast,Right,InSwinger,Mid Wicket,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,85,5,2025-06-22,Harry Brook,Chris Woakes,Mohammed Siraj,4,0.0,0.0,4,FrontFoot,HitPad,Glance,Over,Fast,Right,InSwinger,Fine Leg,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,85,6,2025-06-22,Harry Brook,Chris Woakes,Mohammed Siraj,4,4.0,4.0,0,BackFoot,WellTimed,Drive,Over,Fast,Right,AwaySwinger,Deep Point,BackOfALength,OutsideOff,NotReferred,Null,NotOut
2,86,1,2025-06-22,Chris Woakes,Harry Brook,Jasprit Bumrah,2,2.0,2.0,0,FrontFoot,,Worked,Over,Fast,Right,InSwinger,Deep Backward Square Leg,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,86,2,2025-06-22,Chris Woakes,Harry Brook,Jasprit Bumrah,0,0.0,0.0,0,BackFoot,,Worked,Over,Fast,Right,NoMovement,Short Mid Wicket,BackOfALength,OutsideOff,NotReferred,Null,NotOut
2,86,3,2025-06-22,Chris Woakes,Harry Brook,Jasprit Bumrah,4,4.0,4.0,0,FrontFoot,WellTimed,Drive,Over,Fast,Right,InSwinger,Long Off,LengthBall,Wide Outside Off Stump,NotReferred,Null,NotOut
2,86,4,2025-06-22,Chris Woakes,Harry Brook,Jasprit Bumrah,0,0.0,0.0,0,BackFoot,,Pushed,Over,Fast,Right,NoMovement,Short Extra Cover,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,86,5,2025-06-22,Chris Woakes,Harry Brook,Jasprit Bumrah,0,0.0,0.0,0,FrontFoot,HitPad,Flick,Over,Fast,Right,NoMovement,Short Leg,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,86,6,2025-06-22,Chris Woakes,Harry Brook,Jasprit Bumrah,2,2.0,2.0,0,FrontFoot,WellTimed,Drive,Over,Fast,Right,InSwinger,Deep Backward Point,LengthBall,Wide Outside Off Stump,NotReferred,Null,NotOut
2,87,1,2025-06-22,Harry Brook,Chris Woakes,Prasidh Krishna,2,2.0,2.0,0,DownTheTrack,,Drive,Over,Fast,Right,AwaySwinger,Deep Point,BackOfALength,OutsideOff,NotReferred,Null,NotOut
2,87,2,2025-06-22,Harry Brook,Chris Woakes,Prasidh Krishna,0,0.0,0.0,0,FrontFoot,Missed,Drive,Over,Fast,Right,AwaySwinger,Wicketkeeper,LengthBall,Wide Outside Off Stump,NotReferred,Null,NotOut
2,87,3,2025-06-22,Harry Brook,Chris Woakes,Prasidh Krishna,0,0.0,0.0,0,BackFoot,MisTimed,Pull,Over,Fast,Right,NoMovement,Deep Backward Square Leg,Short,OutsideOff,NotReferred,Out2ndUmpire,NotOut
2,87,4,2025-06-22,Brydon Carse,Chris Woakes,Prasidh Krishna,0,0.0,0.0,0,FrontFoot,OutsideEdge,ForwardDefensive,Over,Fast,Right,InSwinger,Second Slip,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,87,5,2025-06-22,Brydon Carse,Chris Woakes,Prasidh Krishna,1,1.0,1.0,0,BackFoot,,Cut,Over,Fast,Right,NoMovement,Deep Backward Point,BackOfALength,Wide Outside Off Stump,NotReferred,Null,NotOut
2,87,6,2025-06-22,Chris Woakes,Brydon Carse,Prasidh Krishna,4,4.0,4.0,0,FrontFoot,WellTimed,Flick,Over,Fast,Right,InSwinger,Long On,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,88,1,2025-06-22,Brydon Carse,Chris Woakes,Mohammed Siraj,0,0.0,0.0,0,FrontFoot,Left,ShouldersArms,Over,Fast,Right,AwaySwinger,Wicketkeeper,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,88,2,2025-06-22,Brydon Carse,Chris Woakes,Mohammed Siraj,1,1.0,1.0,0,FrontFoot,,Drive,Over,Fast,Right,AwaySwinger,Deep Backward Point,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,88,3,2025-06-22,Chris Woakes,Brydon Carse,Mohammed Siraj,0,0.0,0.0,0,FrontFoot,ThickEdge,ForwardDefensive,Over,Fast,Right,AwaySwinger,Gully,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,88,4,2025-06-22,Chris Woakes,Brydon Carse,Mohammed Siraj,0,0.0,0.0,0,FrontFoot,Left,ShouldersArms,Over,Fast,Right,AwaySwinger,Wicketkeeper,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,88,5,2025-06-22,Chris Woakes,Brydon Carse,Mohammed Siraj,0,0.0,0.0,0,BackFoot,,Pushed,Over,Fast,Right,AwaySwinger,Short Extra Cover,LengthBall,OffStump,NotReferred,Null,NotOut
2,88,6,2025-06-22,Chris Woakes,Brydon Carse,Mohammed Siraj,1,1.0,1.0,0,BackFoot,,Worked,Over,Fast,Right,NoMovement,Square Leg,BackOfALength,OffStump,NotReferred,Null,NotOut
2,89,1,2025-06-22,Chris Woakes,Brydon Carse,Prasidh Krishna,1,1.0,1.0,0,BackFoot,OutsideEdge,Steer,Over,Fast,Right,NoMovement,Fourth Slip,BackOfALength,Wide Outside Off Stump,NotReferred,Null,NotOut
2,89,2,2025-06-22,Brydon Carse,Chris Woakes,Prasidh Krishna,0,0.0,0.0,0,Ducked,Left,Leave,Over,Fast,Right,NoMovement,Wicketkeeper,Short,Wide Outside Off Stump,NotReferred,Null,NotOut
2,89,3,2025-06-22,Brydon Carse,Chris Woakes,Prasidh Krishna,4,4.0,4.0,0,BackFoot,TopEdge,Cut,Over,Fast,Right,NoMovement,Deep Backward Point,LengthBall,Wide Outside Off Stump,NotReferred,Null,NotOut
2,89,4,2025-06-22,Brydon Carse,Chris Woakes,Prasidh Krishna,0,0.0,0.0,0,BackFoot,,Pushed,Over,Fast,Right,NoMovement,Point,BackOfALength,OutsideOff,NotReferred,Null,NotOut
2,89,5,2025-06-22,Brydon Carse,Chris Woakes,Prasidh Krishna,4,4.0,4.0,0,BackFoot,InsideEdge,BackwardDefensive,Over,Fast,Right,InSwinger,Fine Leg,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,89,6,2025-06-22,Brydon Carse,Chris Woakes,Prasidh Krishna,2,2.0,2.0,0,BackFoot,,Worked,Over,Fast,Right,InSwinger,Deep Backward Square Leg,BackOfALength,OutsideOff,NotReferred,Null,NotOut
2,90,1,2025-06-22,Chris Woakes,Brydon Carse,Mohammed Siraj,4,4.0,4.0,0,FrontFoot,WellTimed,Drive,Over,Fast,Right,AwaySwinger,Long Off,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,90,2,2025-06-22,Chris Woakes,Brydon Carse,Mohammed Siraj,0,0.0,0.0,0,BackFoot,,Pushed,Over,Fast,Right,AwaySwinger,Short Extra Cover,LengthBall,OffStump,NotReferred,Null,NotOut
2,90,3,2025-06-22,Chris Woakes,Brydon Carse,Mohammed Siraj,2,2.0,2.0,0,FrontFoot,,Worked,Over,Fast,Right,NoMovement,Deep Mid Wicket,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,90,4,2025-06-22,Chris Woakes,Brydon Carse,Mohammed Siraj,0,0.0,0.0,0,Ducked,Left,Leave,Over,Fast,Right,NoMovement,Wicketkeeper,Short,OutsideOff,NotReferred,Null,NotOut
2,90,5,2025-06-22,Chris Woakes,Brydon Carse,Mohammed Siraj,4,0.0,0.0,4,FrontFoot,Missed,Drive,Over,Fast,Right,AwaySwinger,Third Man,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,90,6,2025-06-22,Chris Woakes,Brydon Carse,Mohammed Siraj,1,1.0,1.0,0,BackFoot,,Pull,Over,Fast,Right,NoMovement,Fine Leg,Short,OutsideOff,NotReferred,Null,NotOut
2,91,1,2025-06-22,Chris Woakes,Brydon Carse,Prasidh Krishna,1,1.0,1.0,0,BackFoot,,Worked,Over,Fast,Right,InSwinger,Fine Leg,BackOfALength,OutsideOff,NotReferred,Null,NotOut
2,91,2,2025-06-22,Brydon Carse,Chris Woakes,Prasidh Krishna,0,0.0,0.0,0,FrontFoot,Missed,Steer,Over,Fast,Right,AwaySwinger,Wicketkeeper,LengthBall,OutsideOff,NotReferred,Null,NotOut
2,91,3,2025-06-22,Brydon Carse,Chris Woakes,Prasidh Krishna,1,1.0,1.0,0,BackFoot,,Drive,Over,Fast,Right,InSwinger,Deep Backward Point,LengthBall,Wide Outside Off Stump,NotReferred,Null,NotOut
2,91,4,2025-06-22,Chris Woakes,Brydon Carse,Prasidh Krishna,6,6.0,6.0,0,BackFoot,Middled,Pull,Over,Fast,Right,NoMovement,Deep Mid Wicket,BackOfALength,OutsideOff,NotReferred,Null,NotOut
2,91,5,2025-06-22,Chris Woakes,Brydon Carse,Prasidh Krishna,6,6.0,6.0,0,BacksAway,WellTimed,UpperCut,Over,Fast,Right,NoMovement,Third Man,Short,OutsideOff,NotReferred,Null,NotOut
2,91,6,2025-06-22,Chris Woakes,Brydon Carse,Prasidh Krishna,0,0.0,0.0,0,Ducked,Left,Leave,Over,Fast,Right,NoMovement,Wicketkeeper,Short,OutsideOff,NotReferred,Null,NotOut
